# t [s], xp [m], d [micron], d^2 [micron^2], mp [mg], Tp [K], Tg [K], ug [m/s], Sm [kg/m3s], Sh [J/m3s], rho[kg/m3s]
0.106953,0.00844996,10.4556,109.32,4.7234e-07,295.768,314.504,0.0827403,-1.02214e-06,1.04403,789.501
0.106977,0.00845197,10.4495,109.193,4.71497e-07,295.797,314.607,0.0827676,-1.02521e-06,1.04807,789.475
0.107002,0.00845399,10.4434,109.065,4.70652e-07,295.827,314.71,0.082795,-1.02834e-06,1.05207,789.447
0.107026,0.008456,10.4373,108.937,4.69804e-07,295.857,314.812,0.0828225,-1.03153e-06,1.05604,789.419
0.107051,0.00845802,10.4311,108.808,4.68954e-07,295.887,314.915,0.0828499,-1.03478e-06,1.05999,789.391
0.107075,0.00846004,10.4249,108.678,4.68101e-07,295.918,315.018,0.0828773,-1.03808e-06,1.0639,789.363
0.107099,0.00846205,10.4187,108.548,4.67246e-07,295.95,315.121,0.0829047,-1.04143e-06,1.06779,789.334
0.107124,0.00846407,10.4124,108.418,4.66387e-07,295.982,315.224,0.0829322,-1.04482e-06,1.07166,789.304
0.107148,0.00846609,10.4061,108.287,4.65526e-07,296.014,315.326,0.0829596,-1.04824e-06,1.07551,789.275
0.107173,0.00846811,10.3998,108.156,4.64662e-07,296.046,315.429,0.0829871,-1.05171e-06,1.07934,789.245
0.107197,0.00847013,10.3935,108.024,4.63795e-07,296.079,315.532,0.0830145,-1.05521e-06,1.08314,789.215
0.107221,0.00847215,10.3871,107.892,4.62926e-07,296.112,315.635,0.083042,-1.05873e-06,1.08694,789.184
0.107246,0.00847417,10.3807,107.759,4.62053e-07,296.145,315.738,0.0830695,-1.06229e-06,1.09071,789.153
0.10727,0.00847619,10.3743,107.626,4.61177e-07,296.178,315.841,0.083097,-1.06587e-06,1.09447,789.123
0.107295,0.00847821,10.3678,107.492,4.60299e-07,296.212,315.944,0.0831245,-1.06948e-06,1.09822,789.092
0.107319,0.00848024,10.3613,107.357,4.59417e-07,296.246,316.048,0.083152,-1.0731e-06,1.10195,789.06
0.107344,0.00848226,10.3548,107.222,4.58533e-07,296.279,316.151,0.0831795,-1.07675e-06,1.10568,789.029
0.107368,0.00848429,10.3483,107.087,4.57645e-07,296.314,316.254,0.083207,-1.08041e-06,1.10939,788.998
0.107392,0.00848631,10.3417,106.951,4.56755e-07,296.348,316.357,0.0832346,-1.08409e-06,1.11309,788.966
0.107417,0.00848834,10.3351,106.814,4.55861e-07,296.382,316.46,0.0832621,-1.08779e-06,1.11678,788.934
0.107441,0.00849036,10.3285,106.677,4.54965e-07,296.417,316.564,0.0832897,-1.09149e-06,1.12046,788.902
0.107466,0.00849239,10.3218,106.539,4.54065e-07,296.451,316.667,0.0833172,-1.09521e-06,1.12413,788.871
0.10749,0.00849442,10.3151,106.401,4.53163e-07,296.486,316.77,0.0833448,-1.09894e-06,1.12779,788.838
0.107514,0.00849645,10.3083,106.262,4.52257e-07,296.52,316.874,0.0833724,-1.10268e-06,1.13145,788.806
0.107539,0.00849848,10.3016,106.122,4.51348e-07,296.555,316.977,0.0834,-1.10643e-06,1.13509,788.774
0.107563,0.0085005,10.2948,105.982,4.50436e-07,296.59,317.081,0.0834276,-1.11019e-06,1.13873,788.742
0.107588,0.00850254,10.2879,105.841,4.49521e-07,296.625,317.184,0.0834552,-1.11395e-06,1.14237,788.71
0.107612,0.00850457,10.2811,105.7,4.48603e-07,296.66,317.288,0.0834828,-1.11772e-06,1.146,788.677
0.107637,0.0085066,10.2742,105.558,4.47682e-07,296.695,317.391,0.0835104,-1.1215e-06,1.14962,788.645
0.107661,0.00850863,10.2672,105.416,4.46757e-07,296.73,317.495,0.0835381,-1.12528e-06,1.15323,788.612
0.107685,0.00851066,10.2603,105.273,4.4583e-07,296.765,317.598,0.0835657,-1.12906e-06,1.15684,788.58
0.10771,0.0085127,10.2533,105.129,4.44899e-07,296.8,317.702,0.0835934,-1.13285e-06,1.16044,788.547
0.107734,0.00851473,10.2462,104.985,4.43965e-07,296.836,317.806,0.083621,-1.13664e-06,1.16404,788.515
0.107759,0.00851677,10.2391,104.84,4.43029e-07,296.871,317.909,0.0836487,-1.14043e-06,1.16764,788.482
0.107783,0.0085188,10.232,104.695,4.42089e-07,296.906,318.013,0.0836764,-1.14422e-06,1.17122,788.45
0.107807,0.00852084,10.2249,104.549,4.41145e-07,296.941,318.117,0.0837041,-1.14802e-06,1.17481,788.417
